DateTime,AddedIPs,RemovedIPs
1666620122,73,24
1666621442,334,0
1666621925,22,16
1666622163,46,66
1666622882,26,0
1666623882,26,15
1666624022,43,57
1666625042,52,0
1666625765,36,12
1666626122,61,563
1666627720,46,19
1666629609,133,86
1666630082,45,0
1666631524,31,13
1666633489,196,132
1666634042,74,0
1666635605,30,23
1666636621,152,73
1666637525,52,17
1666638723,109,319
1666639446,35,31
1666640523,74,65
1666641401,28,42
1666642682,99,32
1666643560,22,58
1666644842,162,50
1666645446,31,14
1666645562,26,44
1666647404,33,278
1666647723,84,66
1666648922,72,33
1666649320,19,20
1666649883,51,0
1666650243,15,0
1666651447,32,25
1666652042,98,40
1666653122,35,57
1666653365,425,0
1666653483,9,0
1666654203,53,35
1666655527,66,40
1666655643,34,0
1666656362,48,39
1666657448,15,12
1666657803,76,66
1666658882,66,26
1666659648,22,23
1666660322,55,52
1666661042,24,255
1666661525,18,9
1666662484,51,48
1666663445,23,14
1666663923,89,37
1666664641,42,0
1666665404,15,8
1666666082,48,60
1666666443,12,0
1666667529,65,45
1666668242,31,0
1666669484,83,61
1666670042,17,0
1666671122,34,46
1666671399,23,15
1666671482,12,0
1666673327,37,53
1666673643,58,0
1666674363,100,38
1666675242,12,11
1666676163,49,37
1666677126,23,11
1666677242,36,3
1666678382,35,22
1666679110,23,15
1666679513,39,30
1666680483,42,10
1666680965,25,21
1666681922,32,25
1666683165,53,94
1666684082,34,22
1666685048,24,31
1666685162,40,34
1666686242,30,1
1666687210,17,60
1666688042,48,55
1666689130,37,42
1666689843,49,1
1666691047,26,19
1666691282,42,69
1666692006,26,32
1666693006,36,979
1666693442,12,0
1666694523,36,38
1666694889,30,41
1666695242,25,0
1666695963,23,27
1666697085,564,0
1666697762,25,89
1666698482,51,10
1666699218,45,29
1666700282,62,32
1666701418,61,77
1666702083,26,0
1666703291,76,57
1666703894,45,0
1666705452,61,89
1666705683,28,5
1666706042,9,0
1666706762,29,24
1666707606,23,23
1666708562,97,44
1666709773,60,24
1666710722,38,32
1666711688,48,15
1666712523,32,317
1666713850,43,12
1666713962,27,61
1666714683,29,0
1666715803,21,15
1666716123,1335,70
1666716483,15,1
1666717685,18,17
1666717923,37,56
1666718643,16,0
1666719849,59,94
1666720442,31,1
1666721522,42,9617
1666721799,43,24
1666721883,9629,0
1666722603,31,81
1666723691,58,25
1666724764,59,40
1666725643,29,26
1666725843,51,0
1666726562,45,43
1666727529,42,41
1666727642,15,0
1666728722,40,42
1666729484,33,21
1666730163,50,58
1666731411,28,27
1666732683,135,219
1666733526,31,30
1666733763,54,443
1666734484,21,10
1666735450,53,62
1666735922,285,0
1666737003,31,60
1666737605,27,35
1666738082,29,13597
1666739530,562,0
1666741489,13524,56
1666741682,23,3
1666743366,10,22
1666743842,63,25
1666744203,36,46
1666745571,61,35
1666745643,23,0
1666746723,41,53
1666747690,40,16
1666748163,50,72
1666748882,20,11
1666749885,13,14
1666751042,60,40
1666752044,9,23
1666752842,49,84
1666754208,66,56
1666755122,36,33
1666756122,46,20
1666756443,6,0
1666758043,26,11
1666758963,85,76
1666760170,51,12
1666761122,0,19224
1666762164,19225,17
1666762563,27,51
1666762923,10,7
1666764014,20,19
1666764362,79,29
1666765082,29,0
1666765926,8,16
1666766222,49,62
1666766882,34,1
1666767907,39,13
1666768683,76,42
1666769885,19,30
1666770123,42,68
1666770842,16,0
1666771928,42,60
1666772283,45,0
1666773363,61,67
1666773847,18,17
1666774083,20,0
1666776015,74,107
1666776242,16,1
