DateTime,AddedIPs,RemovedIPs
1659286112,250,231
1659287530,121,72
1659321849,68,60
1659333365,31,0
1659333611,1271,1528
1659368885,9,6
1659379000,249,226
1659379927,123,107
1659408013,50,101
1659419768,36,68
1659420012,1613,1427
1659454326,15,15
1659471158,250,233
1659472328,118,102
1659493450,28,22
1659497287,27,38
1659504968,35,0
1659506409,1702,1456
1659540005,18,15
1659563286,248,228
1659564012,134,104
1659578888,24,35
1659582970,27,0
1659590891,31,23
1659626171,1899,1486
1659655720,346,306
1659664808,19,0
1659668648,36,55
1659672010,1467,1430
1659680170,40,43
1659748360,384,324
1659754807,54,74
1659754810,1233,1240
1659766806,38,33
1659802091,23,32
1659840018,372,321
1659840969,65,52
1659841208,1273,1502
1659852966,36,19
1659884649,7,0
1659927365,64,40
1659932656,1577,1849
1659939129,26,32
1659974405,12,23
1660010412,1774,1687
1660013292,50,39
1660024893,396,385
1660059847,12,7
1660096809,1758,1645
1660098487,50,51
1660110489,39,21
1660116970,361,336
1660145526,16,14
1660179611,1582,1531
1660184408,28,0
1660188488,32,69
1660196166,26,0
1660208453,398,338
1660230730,8,0
1660266009,1258,1743
1660269609,19,20
1660273449,36,36
1660285206,38,70
1660300580,366,359
1660320005,10,30
1660352409,1383,1431
1660358648,54,21
1660370414,23,0
1660392764,379,341
1660404969,6,0
1660438810,1105,1190
1660443851,29,23
1660447686,37,65
1660455372,25,21
1660484414,356,353
1660489924,15,14
1660525209,1057,1733
1660532412,63,97
1660543926,38,54
1660576573,369,317
1660578729,4,17
1660611611,1313,1745
1660617129,66,28
1660628652,26,30
1660663687,12,13
1660669003,365,329
1660698007,1605,1761
1660702569,24,0
1660706647,33,71
1660714326,31,0
1660748884,12,0
1660759928,374,310
1660784411,1714,1679
1660791367,64,90
1660803130,29,64
1660837930,11,21
1660852093,364,305
1660870809,1537,1811
1660876813,53,30
1660888328,38,31
1660923126,15,6
1660944012,389,331
1660957206,1516,1202
1660961771,31,0
1660965849,35,65
1660973528,27,0
1661008564,11,0
1661036169,381,310
1661043609,1155,1353
1661047752,30,26
1661051527,32,31
1661063048,21,59
1661097848,4,7
1661128846,370,307
1661130008,1023,1645
1661136732,59,80
1661148255,36,23
1661183532,11,11
1661216407,1533,1895
1661221246,360,322
1661222412,63,28
1661234167,21,0
1661268967,14,0
1661299209,1655,1724
1661307607,24,0
1661311448,39,73
1661313641,383,315
1661319373,36,30
1661354406,11,12
1661385609,1793,1667
1661393528,27,20
1661397369,19,27
1661406041,358,304
1661409126,29,71
1661440326,7,14
1661472007,1809,2160
1661479207,30,33
1661483050,36,30
1661494810,26,42
1661498169,371,316
1661529852,7,32
1661558410,1476,1228
1661568249,68,61
1661580008,28,29
1661589403,357,312
1661615047,8,21
1661644809,1241,1139
1661654169,77,32
1661665930,26,0
1661681543,347,335
1661700725,4,0
1661731206,1092,1460
1661739129,32,34
1661742968,33,62
1661754731,28,62
1661772734,355,308
1661785927,7,16
1661814008,1427,1555
1661828413,67,61
1661840408,29,0
1661864176,343,288
1661875447,16,24
1661914330,73,98
1661925858,34,60
1661943605,2271,2428
1661956336,341,331
1661960648,10,0
1661999529,50,0
1662011047,27,0
1662030007,1597,1709
1662045850,9,10
1662049237,352,362
1662084731,25,29
1662088566,27,33
1662100088,26,63
1662116406,1335,1541
1662134648,7,38
1662141403,343,332
1662173529,65,90
1662185055,29,28
1662199205,1313,1194
1662219845,5,19
1662233081,354,324
1662258487,30,21
1662262325,32,74
1662270247,28,0
